image_path,label_name,pred_name,y_true,y_pred,correct,pred_confidence
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019463_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9996380805969238
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019538_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9997275471687317
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025234_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025144_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999979734420776
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022631_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024664_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999949932098389
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018734_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999923706054688
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024128_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.998907208442688
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021126_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9907497763633728
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019091_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022668_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9996325969696045
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018876_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999644756317139
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024812_2026_04_21_tray_150\024953_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999995231628418
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018778_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999966621398926
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021087_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.994210958480835
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023095_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.999941349029541
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019178_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999945163726807
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020383_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999644756317139
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020835_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9480734467506409
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025048_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020727_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9993928670883179
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019146_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999396800994873
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019268_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9995248317718506
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020601_2026_04_07_feldspar.jpg,feldspar,quartz,0,4,0,0.8786365985870361
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019412_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999533891677856
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025010_2026_04_21_tray.jpg,tray,tray,6,6,1,0.999998927116394
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025063_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999990463256836
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019265_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999957084655762
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019049_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999991774559021
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025132_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024201_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.999966025352478
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\021980_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999281167984009
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022710_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999899864196777
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022931_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9995197057723999
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020316_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9960072636604309
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020868_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9787561893463135
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021344_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9958356618881226
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021503_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9658912420272827
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024609_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999657869338989
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025255_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021381_2026_04_08_quartz.jpg,quartz,nephe,4,3,0,0.6345992088317871
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020499_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999872446060181
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020370_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.999300479888916
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021908_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9947119951248169
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021441_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9984764456748962
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021336_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.5711681842803955
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024812_2026_04_21_tray_150\024881_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999994039535522
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024718_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018959_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999911785125732
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021769_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.834743857383728
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021240_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9999598264694214
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019255_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999475479125977
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021404_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9961264729499817
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020586_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.990916907787323
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021468_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9932235479354858
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022058_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999885559082031
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\020989_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9993237257003784
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019634_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9998084902763367
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023078_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9989120960235596
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019222_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999902248382568
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019234_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999831914901733
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021758_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.998896598815918
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024078_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999721050262451
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022455_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023018_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9928962588310242
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024433_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9998530149459839
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024781_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018941_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999990701675415
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\020915_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.999703586101532
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\021061_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9706948399543762
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019346_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9992637038230896
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025605_2026_04_22_tray.jpg,tray,tray,6,6,1,0.999998927116394
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022653_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.8861015439033508
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024141_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999922513961792
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024431_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999995231628418
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019707_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9998086094856262
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025194_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999986886978149
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025238_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021374_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.5075451135635376
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023755_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9997085928916931
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019704_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999251365661621
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024299_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.999998927116394
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024015_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999808073043823
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022839_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\021006_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9905328750610352
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019717_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999860525131226
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023161_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9878376722335815
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022755_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025031_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999978542327881
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024033_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9997760653495789
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021422_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9840908646583557
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024439_2026_04_16_garnet.jpg,garnet,nephe,1,3,0,0.7725939750671387
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019539_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999923706054688
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022090_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999274015426636
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023987_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999220371246338
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022496_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9945868253707886
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020825_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999539852142334
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019237_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999889135360718
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023375_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.8827654123306274
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\021046_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9979054927825928
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023738_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.999749481678009
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020875_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999330043792725
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021264_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9999445676803589
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022967_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023940_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9997904896736145
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022108_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999741315841675
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024050_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999701976776123
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019282_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999858140945435
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017820_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.9981681108474731
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023620_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9961349964141846
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021280_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9185989499092102
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020711_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9314355254173279
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022717_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020807_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999572038650513
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023543_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9995540976524353
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024302_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9989688396453857
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025711_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999920129776001
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025253_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019298_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999536275863647
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022412_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9993337988853455
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022964_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9999958276748657
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\021965_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.999998927116394
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020450_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999268054962158
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021134_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9990829229354858
